"hazard_score","baseline_hazard","hazard_group","survival_prob_3m","survival_prob_6m","survival_prob_12m"
-1.9299632005876,13.0559442675451,"Medium-Low",1.33678324697278e-08,1.3406606987531e-13,4.83845023949562e-33
3.89541100695023,0.0370462755363236,"High",0.940694394963414,0.911053244675956,0.81655111202085
-2.14963530014814,10.0608138085234,"Medium-Low",3.42755588360041e-07,3.21138977629885e-10,9.95841229575527e-25
-6.34970467540609,186.972263456908,"Low",1.66773147213753e-183,0,0
4.02906619855627,0.107392803389392,"High",0.853741087541905,0.794760710509131,0.640294846832492
-6.71158600372509,14.8862482141583,"Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
3.57703433306241,0.229714202705587,"High",0.73306701863988,0.640294846832492,0.437957678660082
-5.61915402653272,74.4087135978008,"Low",1.12918850937157e-43,6.29473876989175e-82,0
-5.03102949019675,55.2662096740181,"Medium-Low",4.60956975900928e-37,4.31980334255411e-53,4.81833789446795e-225
2.02546147613272,0.625429805269678,"Medium-High",0.437957678660082,0.299254748314812,0.0632575350003425
-6.85052439840501,14.8862482141583,"Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
3.71960368016963,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-7.81801287753407,155.243573992554,"Low",1.14110827340686e-124,0,0
-2.71207154815781,55.2662096740181,"Medium-Low",4.60956975900928e-37,4.31980334255411e-53,4.81833789446795e-225
1.38370166145311,0.0370462755363236,"Medium-High",0.940694394963414,0.911053244675956,0.81655111202085
-8.53717123070772,4.14481769075082,"Low",0.00157534880397461,0.00019547946909541,1.33678324697278e-08
-5.87078347368584,14.8862482141583,"Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
2.71789838392239,0.107392803389392,"High",0.853741087541905,0.794760710509131,0.640294846832492
5.13208222223424,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
4.84343161673665,0.0611369583897791,"High",0.911053244675956,0.869928427518363,0.749645024752185
6.17993660226815,0.028233597074709,"High",0.946869529340812,0.921956786833995,0.83814081925466
-1.79340546018306,0.158127307341196,"Medium-Low",0.794760710509131,0.73306701863988,0.535031419769385
-8.85404397974551,186.972263456908,"Low",1.66773147213753e-183,0,0
-3.37078620231589,1.43813533622802,"Medium-Low",0.124592919675706,0.040722645019809,0.00110128868408569
-0.825428887363683,2.08270349867589,"Medium-High",0.040722645019809,0.00769504330597021,4.27212625992406e-05
1.29100662900522,0.0370462755363236,"Medium-High",0.940694394963414,0.911053244675956,0.81655111202085
-8.59319594836728,7.41872352306103,"Low",1.69035559643513e-05,6.42024933328522e-08,5.112798425521e-17
-0.375965656009966,0.926883606038624,"Medium-High",0.237369961441919,0.124592919675706,0.00769504330597021
-4.20661179027721,29.6404436577023,"Medium-Low",4.59253923409035e-21,4.83845023949562e-33,6.29473876989175e-82
5.26240970460389,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-0.689201845407701,0.825632997337836,"Medium-High",0.299254748314812,0.162970369067921,0.0158463246195413
-7.89432847579613,98.8896597573004,"Low",6.29473876989175e-82,1.66773147213753e-183,0
-3.6103986973389,98.8896597573004,"Medium-Low",6.29473876989175e-82,1.66773147213753e-183,0
3.29548301183208,0.257317242340667,"High",0.713056526377006,0.619338767197213,0.395785213099186
1.55784890724932,1.04883651231973,"Medium-High",0.190541656953786,0.0975571927334298,0.00403439189023304
-7.68302898447385,0.685458608027861,"Low",0.395785213099186,0.237369961441919,0.040722645019809
-1.46421104023402,5.51289969735819,"Medium-Low",0.000599914433914135,1.69035559643513e-05,3.8221841421945e-12
-10.4789101079503,516.50921689024,"Low",0,0,0
3.2521897798923,0.202665769607579,"High",0.749645024752185,0.68748234323543,0.465468390949894
-9.27606342520359,74.4087135978008,"Low",1.12918850937157e-43,6.29473876989175e-82,0
-2.09782145863894,0.685458608027861,"Medium-Low",0.395785213099186,0.237369961441919,0.040722645019809
-5.22764356407269,0.202665769607579,"Medium-Low",0.749645024752185,0.68748234323543,0.465468390949894
-2.22907972459372,4.86717888390073,"Medium-Low",0.00110128868408569,4.27212625992406e-05,3.21138977629885e-10
1.71493145831531,0.625429805269678,"Medium-High",0.437957678660082,0.299254748314812,0.0632575350003425
2.71089797589939,0.202665769607579,"High",0.749645024752185,0.68748234323543,0.465468390949894
-5.71312744627458,83.6675139158902,"Low",4.31980334255411e-53,2.58781479258254e-102,0
1.44927803522231,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
-1.8825934461775,6.81127425389775,"Medium-Low",4.27212625992406e-05,3.42755588360041e-07,1.23545073586866e-15
-2.57524398641385,1.04883651231973,"Medium-Low",0.190541656953786,0.0975571927334298,0.00403439189023304
-0.0104142783867442,0.926883606038624,"Medium-High",0.237369961441919,0.124592919675706,0.00769504330597021
0.499538800500396,3.57908470774725,"Medium-High",0.00403439189023304,0.000599914433914135,6.42024933328522e-08
0.750473781241625,0.0710472428238925,"Medium-High",0.89817279837021,0.853741087541905,0.73306701863988
-5.51444032513113,0,"Low",0.963631541750852,0.940694394963414,0.869928427518363
5.8409618615697,0.0466380501695922,"High",0.931417888276901,0.89817279837021,0.794760710509131
-12.7870210029928,749.973062312992,"Low",0,0,0
1.30303047522089,0.0370462755363236,"Medium-High",0.940694394963414,0.911053244675956,0.81655111202085
-1.78540640175592,1.43813533622802,"Medium-Low",0.124592919675706,0.040722645019809,0.00110128868408569
0.519365680982896,0.76471108800795,"Medium-High",0.350345134318987,0.190541656953786,0.0279012243460347
-3.53550918953167,29.6404436577023,"Medium-Low",4.59253923409035e-21,4.83845023949562e-33,6.29473876989175e-82
-3.82910915646116,13.0559442675451,"Medium-Low",1.33678324697278e-08,1.3406606987531e-13,4.83845023949562e-33
-4.7681201362955,46.8298538717253,"Medium-Low",4.83845023949562e-33,1.12918850937157e-43,1.66773147213753e-183
-13.144188287223,749.973062312992,"Low",0,0,0
-5.1584841725792,55.2662096740181,"Medium-Low",4.60956975900928e-37,4.31980334255411e-53,4.81833789446795e-225
5.23594222229494,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-1.37145653827738,6.45327856838279,"Medium-Low",0.00019547946909541,2.13734903069371e-06,1.3406606987531e-13
2.95615871311236,0.288155484824156,"High",0.68748234323543,0.577169319383542,0.350345134318987
-1.78310500977664,8.54005520146835,"Medium-Low",2.13734903069371e-06,1.33678324697278e-08,4.59253923409035e-21
1.53915817938668,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
5.17947206711568,0.0370462755363236,"High",0.940694394963414,0.911053244675956,0.81655111202085
-4.63765927719785,34.3273405231008,"Medium-Low",9.95841229575527e-25,4.60956975900928e-37,2.58781479258254e-102
2.73991914800945,0.229714202705587,"High",0.73306701863988,0.640294846832492,0.437957678660082
1.19324025112176,0.0611369583897791,"Medium-High",0.911053244675956,0.869928427518363,0.749645024752185
0.0724897408149525,4.14481769075082,"Medium-High",0.00157534880397461,0.00019547946909541,1.33678324697278e-08
-6.62913362744586,18.1304145779186,"Low",1.3406606987531e-13,4.59253923409035e-21,1.12918850937157e-43
3.03804925712745,0.0611369583897791,"High",0.911053244675956,0.869928427518363,0.749645024752185
-2.30757562862349,14.8862482141583,"Medium-Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
-0.432435905031446,0.374719132337861,"Medium-High",0.577169319383542,0.465468390949894,0.190541656953786
-10.7867188620591,749.973062312992,"Low",0,0,0
2.22102132828195,0.028233597074709,"Medium-High",0.946869529340812,0.921956786833995,0.83814081925466
1.45066985778578,0.0370462755363236,"Medium-High",0.940694394963414,0.911053244675956,0.81655111202085
4.26634762342866,0.028233597074709,"High",0.946869529340812,0.921956786833995,0.83814081925466
4.03971087289221,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-1.56303302156487,0.139344337937914,"Medium-Low",0.81655111202085,0.749645024752185,0.577169319383542
0.268215295162499,2.08270349867589,"Medium-High",0.040722645019809,0.00769504330597021,4.27212625992406e-05
1.32180157266461,0.926883606038624,"Medium-High",0.237369961441919,0.124592919675706,0.00769504330597021
3.7470125355549,0.107392803389392,"High",0.853741087541905,0.794760710509131,0.640294846832492
-5.72897952109088,120.573800050022,"Low",2.58781479258254e-102,4.81833789446795e-225,0
4.89752280367659,0.0710472428238925,"High",0.89817279837021,0.853741087541905,0.73306701863988
0.0636133130943501,0.310518150661258,"Medium-High",0.640294846832492,0.535031419769385,0.299254748314812
-8.39778350927449,186.972263456908,"Low",1.66773147213753e-183,0,0
-5.11431620944431,155.243573992554,"Medium-Low",1.14110827340686e-124,0,0
-2.72666686515238,0,"Medium-Low",0.963631541750852,0.940694394963414,0.869928427518363
5.4924364679952,0.0370462755363236,"High",0.940694394963414,0.911053244675956,0.81655111202085
-5.64225923443959,14.8862482141583,"Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
3.49705820358334,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
2.37937198819134,0.139344337937914,"Medium-High",0.81655111202085,0.749645024752185,0.577169319383542
2.21529005509681,0.76471108800795,"Medium-High",0.350345134318987,0.190541656953786,0.0279012243460347
-7.98832188738583,420.861607714861,"Low",0,0,0
-3.39872383190526,7.41872352306103,"Medium-Low",1.69035559643513e-05,6.42024933328522e-08,5.112798425521e-17
5.05353803468492,0.0370462755363236,"High",0.940694394963414,0.911053244675956,0.81655111202085
1.0295959230266,0.202665769607579,"Medium-High",0.749645024752185,0.68748234323543,0.465468390949894
-4.35900419315734,10.0608138085234,"Medium-Low",3.42755588360041e-07,3.21138977629885e-10,9.95841229575527e-25
-7.1499562225961,89.6328732477406,"Low",3.78941756703497e-68,1.14110827340686e-124,0
2.87165455983238,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-1.09627716903784,0.202665769607579,"Medium-Low",0.749645024752185,0.68748234323543,0.465468390949894
4.90946517029639,0.0611369583897791,"High",0.911053244675956,0.869928427518363,0.749645024752185
4.02110926554713,0.054593967894955,"High",0.921956786833995,0.886682144026484,0.773122907535935
5.41293927113596,0.0466380501695922,"High",0.931417888276901,0.89817279837021,0.794760710509131
4.82631236089498,0.0710472428238925,"High",0.89817279837021,0.853741087541905,0.73306701863988
-6.25144347635651,34.3273405231008,"Low",9.95841229575527e-25,4.60956975900928e-37,2.58781479258254e-102
3.61509835672256,0.054593967894955,"High",0.921956786833995,0.886682144026484,0.773122907535935
-0.50385243478109,1.65788443664713,"Medium-High",0.0975571927334298,0.0279012243460347,0.000599914433914135
-2.67446832796548,0.926883606038624,"Medium-Low",0.237369961441919,0.124592919675706,0.00769504330597021
-4.028885359335,0.0812569254675331,"Medium-Low",0.886682144026484,0.83814081925466,0.713056526377006
1.45711207763607,0.0466380501695922,"Medium-High",0.931417888276901,0.89817279837021,0.794760710509131
-4.18903181706099,18.1304145779186,"Medium-Low",1.3406606987531e-13,4.59253923409035e-21,1.12918850937157e-43
-10.4877738723789,749.973062312992,"Low",0,0,0
-4.77105183505014,0.76471108800795,"Medium-Low",0.350345134318987,0.190541656953786,0.0279012243460347
-9.41104781037044,98.8896597573004,"Low",6.29473876989175e-82,1.66773147213753e-183,0
5.13882538419023,0.0370462755363236,"High",0.940694394963414,0.911053244675956,0.81655111202085
-3.01414170437409,46.8298538717253,"Medium-Low",4.83845023949562e-33,1.12918850937157e-43,1.66773147213753e-183
-7.1914775553485,186.972263456908,"Low",1.66773147213753e-183,0,0
0.262631860728548,0.158127307341196,"Medium-High",0.794760710509131,0.73306701863988,0.535031419769385
4.76722254672017,0.0611369583897791,"High",0.911053244675956,0.869928427518363,0.749645024752185
-10.3637263698492,420.861607714861,"Low",0,0,0
-12.6596819920786,420.861607714861,"Low",0,0,0
3.75322129158606,0.0611369583897791,"High",0.911053244675956,0.869928427518363,0.749645024752185
-7.3926425968976,1.04883651231973,"Low",0.190541656953786,0.0975571927334298,0.00403439189023304
0.942853089378367,1.81418687955962,"Medium-High",0.0632575350003425,0.0158463246195413,0.00019547946909541
-3.58871770193108,6.45327856838279,"Medium-Low",0.00019547946909541,2.13734903069371e-06,1.3406606987531e-13
-5.29768657688255,8.54005520146835,"Medium-Low",2.13734903069371e-06,1.33678324697278e-08,4.59253923409035e-21
1.66133206617341,0.625429805269678,"Medium-High",0.437957678660082,0.299254748314812,0.0632575350003425
4.39296629413851,0.054593967894955,"High",0.921956786833995,0.886682144026484,0.773122907535935
-1.82669915807583,4.86717888390073,"Medium-Low",0.00110128868408569,4.27212625992406e-05,3.21138977629885e-10
-2.05865153902104,3.20097095256729,"Medium-Low",0.00769504330597021,0.00110128868408569,3.42755588360041e-07
-4.26071197126396,55.2662096740181,"Medium-Low",4.60956975900928e-37,4.31980334255411e-53,4.81833789446795e-225
-0.41983172372173,1.04883651231973,"Medium-High",0.190541656953786,0.0975571927334298,0.00403439189023304
4.03141167370892,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
0.147090576794087,1.81418687955962,"Medium-High",0.0632575350003425,0.0158463246195413,0.00019547946909541
-5.64844467078311,63.3289381780883,"Low",1.18287199926395e-39,3.78941756703497e-68,0
-10.6498815353542,420.861607714861,"Low",0,0,0
-8.32796395447921,233.912865675232,"Low",4.81833789446795e-225,0,0
-2.69785610696316,26.290199091733,"Medium-Low",5.112798425521e-17,3.13755685605326e-28,3.78941756703497e-68
-2.30673695688229,4.14481769075082,"Medium-Low",0.00157534880397461,0.00019547946909541,1.33678324697278e-08
3.50115019221415,0.176569150547541,"High",0.773122907535935,0.713056526377006,0.503859102751135
-5.47571756254992,3.20097095256729,"Low",0.00769504330597021,0.00110128868408569,3.42755588360041e-07
-10.9720152065499,420.861607714861,"Low",0,0,0
3.02647377586792,0.229714202705587,"High",0.73306701863988,0.640294846832492,0.437957678660082
-5.44625818346965,16.5612237900443,"Low",3.8221841421945e-12,5.112798425521e-17,1.18287199926395e-39
-0.944609844069247,0.0611369583897791,"Medium-High",0.911053244675956,0.869928427518363,0.749645024752185
0.118917653450338,1.04883651231973,"Medium-High",0.190541656953786,0.0975571927334298,0.00403439189023304
0.745534157505605,2.08270349867589,"Medium-High",0.040722645019809,0.00769504330597021,4.27212625992406e-05
-0.995301558619956,2.08270349867589,"Medium-Low",0.040722645019809,0.00769504330597021,4.27212625992406e-05
-4.71554143071582,749.973062312992,"Medium-Low",0,0,0
-4.74932106172662,0.549619607716324,"Medium-Low",0.465468390949894,0.350345134318987,0.0975571927334298
5.76055202999558,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-2.45947676202434,3.20097095256729,"Medium-Low",0.00769504330597021,0.00110128868408569,3.42755588360041e-07
6.31507135522223,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-1.74849853466451,14.8862482141583,"Medium-Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
-5.89107471286443,8.54005520146835,"Low",2.13734903069371e-06,1.33678324697278e-08,4.59253923409035e-21
3.72473463455935,0.257317242340667,"High",0.713056526377006,0.619338767197213,0.395785213099186
2.62576616093772,0.445826510541473,"High",0.535031419769385,0.437957678660082,0.162970369067921
-11.1259218058145,749.973062312992,"Low",0,0,0
-10.2786948834559,516.50921689024,"Low",0,0,0
2.33958401410791,0.479102874584253,"Medium-High",0.503859102751135,0.395785213099186,0.124592919675706
3.39227218311703,0.288155484824156,"High",0.68748234323543,0.577169319383542,0.350345134318987
4.90339433992463,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-10.9589318358716,516.50921689024,"Low",0,0,0
5.02629654031397,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-2.86803026066758,5.51289969735819,"Medium-Low",0.000599914433914135,1.69035559643513e-05,3.8221841421945e-12
3.02181627931632,0.549619607716324,"High",0.465468390949894,0.350345134318987,0.0975571927334298
1.90923859161665,1.43813533622802,"Medium-High",0.124592919675706,0.040722645019809,0.00110128868408569
0.684018261470538,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
5.05932088289064,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
4.76157406618858,0.028233597074709,"High",0.946869529340812,0.921956786833995,0.83814081925466
4.32338595909472,0.139344337937914,"High",0.81655111202085,0.749645024752185,0.577169319383542
3.82573737664676,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-0.972880890956637,14.8862482141583,"Medium-Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
-7.37943373081267,233.912865675232,"Low",4.81833789446795e-225,0,0
2.50356064801391,0.310518150661258,"High",0.640294846832492,0.535031419769385,0.299254748314812
1.585779433533,1.04883651231973,"Medium-High",0.190541656953786,0.0975571927334298,0.00403439189023304
-9.22162209698545,63.3289381780883,"Low",1.18287199926395e-39,3.78941756703497e-68,0
-4.77642877973666,420.861607714861,"Medium-Low",0,0,0
4.16025616758668,0.107392803389392,"High",0.853741087541905,0.794760710509131,0.640294846832492
5.73070170975372,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
5.10421352251624,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-9.49060488808431,516.50921689024,"Low",0,0,0
-2.46976285984276,18.1304145779186,"Medium-Low",1.3406606987531e-13,4.59253923409035e-21,1.12918850937157e-43
-6.28113753407186,6.45327856838279,"Low",0.00019547946909541,2.13734903069371e-06,1.3406606987531e-13
1.45640676888923,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
-9.93020231054151,98.8896597573004,"Low",6.29473876989175e-82,1.66773147213753e-183,0
-0.480353490786082,8.54005520146835,"Medium-High",2.13734903069371e-06,1.33678324697278e-08,4.59253923409035e-21
-10.5274021610937,749.973062312992,"Low",0,0,0
2.22299897819655,0.158127307341196,"Medium-High",0.794760710509131,0.73306701863988,0.535031419769385
-4.43971305012223,18.1304145779186,"Medium-Low",1.3406606987531e-13,4.59253923409035e-21,1.12918850937157e-43
2.96036577461661,0.288155484824156,"High",0.68748234323543,0.577169319383542,0.350345134318987
2.65189108535654,0.288155484824156,"High",0.68748234323543,0.577169319383542,0.350345134318987
1.20736639208759,0.374719132337861,"Medium-High",0.577169319383542,0.465468390949894,0.190541656953786
-12.7302315930383,749.973062312992,"Low",0,0,0
-4.24769673640927,0.549619607716324,"Medium-Low",0.465468390949894,0.350345134318987,0.0975571927334298
-1.27590203631182,0.0812569254675331,"Medium-Low",0.886682144026484,0.83814081925466,0.713056526377006
-1.02734810292646,0.825632997337836,"Medium-Low",0.299254748314812,0.162970369067921,0.0158463246195413
-2.69484649286698,3.57908470774725,"Medium-Low",0.00403439189023304,0.000599914433914135,6.42024933328522e-08
0.974989900958542,0.139344337937914,"Medium-High",0.81655111202085,0.749645024752185,0.577169319383542
-8.12733750642402,10.0608138085234,"Low",3.42755588360041e-07,3.21138977629885e-10,9.95841229575527e-25
2.03720106713716,0.76471108800795,"Medium-High",0.350345134318987,0.190541656953786,0.0279012243460347
-4.18361463100508,3.57908470774725,"Medium-Low",0.00403439189023304,0.000599914433914135,6.42024933328522e-08
1.73643618395313,0.374719132337861,"Medium-High",0.577169319383542,0.465468390949894,0.190541656953786
-10.3004177192457,285.388551571451,"Low",0,0,0
0.175106713432412,0.257317242340667,"Medium-High",0.713056526377006,0.619338767197213,0.395785213099186
1.3215269469454,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
4.641805841364,0.0931539370240043,"High",0.869928427518363,0.81655111202085,0.68748234323543
-0.518556800709716,16.5612237900443,"Medium-High",3.8221841421945e-12,5.112798425521e-17,1.18287199926395e-39
5.62538122233072,0.0466380501695922,"High",0.931417888276901,0.89817279837021,0.794760710509131
4.93881371935676,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
2.81569229370505,0.139344337937914,"High",0.81655111202085,0.749645024752185,0.577169319383542
5.12447476962244,0.0195384507935266,"High",0.954432791866052,0.931417888276901,0.853741087541905
-6.86526994941719,83.6675139158902,"Low",4.31980334255411e-53,2.58781479258254e-102,0
4.22334098673058,0.158127307341196,"High",0.794760710509131,0.73306701863988,0.535031419769385
-9.36753658817905,98.8896597573004,"Low",6.29473876989175e-82,1.66773147213753e-183,0
-0.340579905008611,1.20646006728544,"Medium-High",0.162970369067921,0.0632575350003425,0.00157534880397461
-0.302984697822907,0.445826510541473,"Medium-High",0.535031419769385,0.437957678660082,0.162970369067921
-2.71769690080749,14.8862482141583,"Medium-Low",3.21138977629885e-10,1.23545073586866e-15,4.60956975900928e-37
-4.53306810499702,13.0559442675451,"Medium-Low",1.33678324697278e-08,1.3406606987531e-13,4.83845023949562e-33
3.86210114674638,0.176569150547541,"High",0.773122907535935,0.713056526377006,0.503859102751135
-4.41476467160217,21.8591471343772,"Medium-Low",1.23545073586866e-15,9.95841229575527e-25,4.31980334255411e-53
1.13703271848012,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
0.209903527385365,0.0710472428238925,"Medium-High",0.89817279837021,0.853741087541905,0.73306701863988
-6.0641358459423,0.926883606038624,"Low",0.237369961441919,0.124592919675706,0.00769504330597021
0.10279021962579,4.86717888390073,"Medium-High",0.00110128868408569,4.27212625992406e-05,3.21138977629885e-10
-11.1407704364159,285.388551571451,"Low",0,0,0
2.28434734642507,0.549619607716324,"Medium-High",0.465468390949894,0.350345134318987,0.0975571927334298
-1.84500991230205,5.51289969735819,"Medium-Low",0.000599914433914135,1.69035559643513e-05,3.8221841421945e-12
2.19231624091011,0.374719132337861,"Medium-High",0.577169319383542,0.465468390949894,0.190541656953786
-0.827014429084145,0.257317242340667,"Medium-High",0.713056526377006,0.619338767197213,0.395785213099186
4.79064745238895,0.0812569254675331,"High",0.886682144026484,0.83814081925466,0.713056526377006
0.988298075907182,0.0195384507935266,"Medium-High",0.954432791866052,0.931417888276901,0.853741087541905
-8.66812386732113,285.388551571451,"Low",0,0,0
1.42411755471606,1.04883651231973,"Medium-High",0.190541656953786,0.0975571927334298,0.00403439189023304
-4.52837079017597,89.6328732477406,"Medium-Low",3.78941756703497e-68,1.14110827340686e-124,0
0.769297858061074,0.054593967894955,"Medium-High",0.921956786833995,0.886682144026484,0.773122907535935
